,age,education_level,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,age_group,gender_Male,gender_Other,loan_term_60,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,employment_status_Employed,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Business,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,loan_to_income,has_delinquency_history,sevetity_score,payment_income
19343,27,0.0,9.620324586855503,7.136149023878475,0.1310282624064041,642,23637.52,11.91,784.09,3.0,4,9.80081065497417,9.024901962840621,0.0,0,0,0,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,23627.899675413144,0,0,109.87578838058647
8319,38,1.0,11.75698897991214,9.272168974599117,0.14410034397375687,706,22542.88,11.89,747.56,2.0,1,11.718132881207405,10.969797527307236,0.6931471805599453,0,2,1,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22531.12301102009,1,2,80.62406995039915
19332,33,1.0,10.46649273284332,7.9819006795821785,0.07045846364856141,612,4729.31,13.96,161.54,3.0,2,10.795227156810439,10.55277819107361,0.6931471805599453,0,2,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4718.843507267157,1,2,20.238287406058777
11826,23,2.0,11.02905606874587,8.5443276982035,0.2151113796169455,624,7434.78,14.42,174.62,3.0,7,10.64187718299128,7.857685794940494,1.3862943611198906,0,3,1,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7423.7509439312535,1,3,20.436950239714587
12814,25,0.0,9.478194921821899,6.994125617216987,0.10705907229340778,681,10447.17,12.48,349.4,2.0,7,9.837896744605626,9.123324994978553,1.3862943611198906,1,3,1,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10437.691805078179,1,4,49.95620884187504
11406,35,2.0,10.768101969311243,8.283425907564832,0.3576744442718159,682,3890.92,11.53,128.36,2.0,4,10.989442068535942,10.043338186630233,2.1972245773362196,0,9,0,2.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3880.1518980306887,1,9,15.496003879599545
381,54,1.0,10.320648661647793,7.836105007998298,0.07881118042428978,762,25186.43,7.96,788.79,1.0,10,10.858947265456251,9.193346795599611,0.0,0,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25176.109351338353,0,1,100.66097878919227
2525,21,0.0,9.85599020232249,7.371659092118722,0.04879016416943201,675,7753.56,14.73,183.36,2.0,3,10.004608996009853,9.856066226080737,0.6931471805599453,0,1,1,4.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7743.704009797678,1,1,24.873640751514962
447,62,1.0,10.444079238617208,7.959492568381198,0.08525984395082342,849,739.4,7.82,14.93,0.0,7,10.597965097768434,8.839027384148764,1.0986122886681096,1,3,1,0.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,728.9559207613828,1,4,1.8757477152888986
12114,35,0.0,9.952403899220402,7.468022283401498,0.2844267797311083,849,21470.32,8.72,679.96,0.0,3,10.388070017235622,10.122327456430416,1.6094379124341003,0,6,1,2.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21460.36759610078,1,6,91.04954085518546
18778,70,1.0,10.989894828799189,8.505173240375923,0.050693114315518116,655,21437.84,9.56,687.32,3.0,8,11.389251272978372,11.01387227339829,0.6931471805599453,0,2,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21426.8501051712,1,2,80.8119929570795
19732,71,1.0,9.814625737268393,7.330320018176206,0.31481073984003355,717,13972.06,10.5,454.13,2.0,7,10.001404785567479,9.379255800187222,1.791759469228055,0,5,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13962.245374262731,1,5,61.952274781175
5702,48,3.0,10.604350886864932,8.119717086073573,0.1856493468866293,654,14875.32,18.31,540.09,3.0,5,10.530196809234695,10.3424660925668,1.9459101490553132,0,6,1,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14864.715649113135,1,6,66.51586431826897
2388,67,0.0,9.58606285428162,7.101914822828631,0.3920420877760237,581,1772.62,15.75,62.1,4.0,10,10.243636592851209,9.469246355786193,1.3862943611198906,0,4,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1763.0339371457183,1,4,8.744120641996957
18605,42,4.0,11.33336090416775,8.848585403678577,0.18398683611301586,687,500.0,6.61,15.35,2.0,2,11.738021109709665,10.940017323841019,1.3862943611198906,2,3,1,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,488.66663909583224,1,5,1.7347405601824923
17908,59,2.0,10.402430556781066,7.91785688544588,0.13453089295760615,716,18519.41,15.51,445.55,2.0,5,10.622255207772179,10.493447687074287,0.6931471805599453,0,2,1,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18509.00756944322,1,2,56.27153994396928
18085,72,1.0,10.205329893485821,7.720829861068351,0.2577381960787088,674,17172.2,12.8,576.95,2.0,8,10.425524296185086,9.066594705097069,1.6094379124341003,0,4,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17161.994670106516,1,4,74.72642324489274
19058,30,1.0,10.52678265330965,8.042172196214718,0.24607852259670565,710,20234.15,10.9,661.48,2.0,4,10.970866966818864,10.507028355639674,1.6094379124341003,0,4,1,2.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20223.623217346692,1,4,82.25140967652307
14672,73,0.0,9.794493777912539,7.310202504526883,0.07973496801885356,644,14654.66,13.13,334.41,3.0,2,9.897941199919241,8.218059127850344,1.0986122886681096,0,2,1,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14644.865506222088,1,2,45.7456547603045
6832,38,0.0,10.06779830076748,7.583359477323921,0.15871169115482087,622,29746.34,9.55,953.56,3.0,5,10.573095854698378,8.44587332887015,0.6931471805599453,0,1,1,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29736.272201699234,1,1,125.74374231518037
7140,22,1.0,10.363187657313173,7.878628888626584,0.27914574142949455,664,3925.32,15.16,136.38,3.0,9,10.623071920591288,10.276827805570123,1.0986122886681096,0,2,1,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3914.956812342687,1,2,17.310118540660696
19254,23,1.0,10.623572141319546,8.138932660223883,0.0573250666192694,612,10939.54,11.9,362.83,3.0,4,10.734663435147223,10.39799353237113,0.6931471805599453,0,1,1,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10928.916427858681,1,1,44.5795554708545
13426,31,0.0,10.195123049895086,7.710626441419452,0.18232155679395462,675,17051.13,11.54,375.34,2.0,7,10.51274049278401,9.463166989655491,1.6094379124341003,0,4,1,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17040.934876950105,1,4,48.678275734351814
7103,29,3.0,9.849376080286792,7.365047205795106,0.08525984395082342,655,500.0,15.23,11.96,3.0,6,10.38377345011195,10.24215844177686,0.0,0,1,1,4.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,490.1506239197132,0,1,1.623886400970982
19180,36,1.0,9.670130141898174,7.185917178049759,0.13802129789737466,850,5997.17,11.64,198.16,0.0,3,10.15838361465765,7.633916450785843,0.6931471805599453,0,1,1,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5987.499869858102,1,1,27.576159742740057
5019,67,1.0,11.09379014381816,8.60905014295782,0.16466662155523387,779,7693.65,9.36,161.06,1.0,6,10.655428739181037,7.702000403334859,0.6931471805599453,0,2,1,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7682.556209856181,1,2,18.708219527765984
1971,30,0.0,10.948011591935098,8.463298621907455,0.29713723122253605,601,4920.89,14.66,169.77,4.0,4,10.39431350959495,9.985821172526542,1.0986122886681096,0,3,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4909.941988408065,1,3,20.059554505207487
4969,44,1.0,9.860933851143328,7.376601989255125,0.04114194333117518,693,31788.22,10.57,1034.24,2.0,10,9.89314070808183,9.560226524126183,1.0986122886681096,0,2,1,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31778.359066148856,1,2,140.20547692643447
12894,29,0.0,9.373515636039297,6.8895403905612325,0.1972101692877053,690,18876.88,12.8,634.22,2.0,5,9.996633118526185,9.252634242754931,0.0,0,0,1,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18867.506484363963,0,0,92.05548760101478
16930,52,0.0,10.65783542424682,8.173186239990722,0.08250122151174369,672,500.0,13.53,11.51,2.0,5,10.628397657871957,10.072310494924565,1.6094379124341003,0,4,1,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,489.3421645757532,1,4,1.4082635170703104
12855,73,2.0,10.940611596572952,8.455900596555473,0.126632650933366,666,18677.59,14.52,643.08,3.0,4,10.691412498465711,8.78051392140164,1.3862943611198906,0,5,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18666.649388403428,1,5,76.05103591945722
9806,73,0.0,10.05619361798174,7.571756821936273,0.08157998699242287,587,19881.77,15.1,474.03,4.0,2,10.334392311205473,9.314202064960272,1.6094379124341003,0,5,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19871.71380638202,1,5,62.605021680923386
545,57,2.0,9.79520722281135,7.310911055969953,0.12486898204586927,700,10891.98,9.04,346.56,2.0,5,9.623413135020455,7.084100680747707,0.6931471805599453,0,2,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10882.184792777189,1,2,47.40312080763253
16248,23,3.0,10.510758711346696,8.026150586911053,0.27914574142949455,541,6345.98,17.86,160.66,5.0,4,10.525188407922947,10.301092517160079,1.3862943611198906,0,3,1,4.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6335.4692412886525,1,3,20.01706774129087
11897,59,1.0,10.51091370506622,8.026307440429795,0.24294617861038947,733,11145.51,10.05,359.9,2.0,5,10.115369934223303,9.839962384449544,0.0,0,0,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11134.999086294934,0,0,44.840046643008726
12608,57,0.0,10.22987085227023,7.745362046339715,0.2045721657287744,680,500.0,11.32,16.45,2.0,5,10.62678850393976,10.422041138532375,1.0986122886681096,0,2,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,489.7701291477298,1,2,2.123851654910554
14171,51,0.0,11.01245322613373,8.527727510131136,0.11600367575630613,620,18691.66,14.63,644.57,3.0,5,11.041495699275163,10.737356649331455,0.0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18680.647546773867,0,0,75.58520124314902
4945,49,1.0,10.648844994440893,8.164200032808703,0.055434706888100586,701,29075.01,11.8,962.93,2.0,6,10.321912649349388,9.937645471346947,1.0986122886681096,0,2,1,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,29064.361155005558,1,2,117.94541977540527
19660,34,1.0,11.572201413029045,9.087398427001137,0.14928170271575444,744,7797.68,11.6,257.51,1.0,8,11.730263798567307,10.936724347680757,0.0,0,0,1,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7786.1077985869715,0,0,28.33704300175368
12601,58,1.0,11.222536799665033,8.737776668535162,0.1906203596086497,669,11164.97,9.64,235.25,3.0,5,11.340738538876865,10.694026835104692,1.0986122886681096,0,4,0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11153.747463200334,1,4,26.923324882763147
372,50,3.0,9.817324361189879,7.3330164784174094,0.1432341680859078,669,13087.49,11.69,432.76,3.0,5,9.810964834148974,9.707852766680048,1.0986122886681096,0,2,1,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13077.67267563881,1,2,59.01527717463919
16758,63,2.0,10.443757117578462,7.959171132819272,0.14410034397375687,670,19513.82,13.67,450.72,2.0,4,10.443352717537406,10.28239750626601,0.6931471805599453,0,1,1,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19503.376242882423,1,1,56.62901230273553
5013,45,2.0,9.867654654252071,7.383318425433105,0.10345870836822998,654,11841.65,13.57,272.9,3.0,5,9.683037246179584,9.475017344686524,0.6931471805599453,0,1,1,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11831.782345345748,1,1,36.9616999125961
15690,67,2.0,10.653841756865651,8.169194782956401,0.14236724128692196,699,18955.39,12.01,421.75,2.0,9,10.488011957605826,10.21558768769779,0.6931471805599453,0,3,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18944.736158243133,1,3,51.62687525579727
18395,40,0.0,11.012834352956023,8.528109392300397,0.13976194237515868,453,10691.72,15.03,370.79,5.0,4,10.888652642208099,10.611152833608983,0.6931471805599453,0,4,1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10680.707165647043,1,4,43.47856986154138
3598,38,1.0,9.822850543300397,7.338537195074092,0.23980399220731702,606,4182.31,12.58,140.07,4.0,10,10.236776513621935,7.998584020957203,1.0986122886681096,0,3,1,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4172.4871494567,1,3,19.086910139805568
19599,32,1.0,10.157605214749529,7.673125441932648,0.10795714150509228,605,9438.51,15.34,226.23,4.0,3,10.512241743318583,10.29109957176256,1.0986122886681096,0,2,1,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9428.35239478525,1,2,29.483422591227562
9148,40,2.0,11.209688100509954,8.72493067638054,0.21672298351128702,601,12038.06,16.87,428.41,4.0,4,10.993649067120272,9.4559527969123,1.0986122886681096,0,2,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12026.85031189949,1,2,49.10182279840441
12731,72,2.0,9.452990820588257,6.968944447294559,0.061095099359810875,555,5002.69,12.11,166.42,5.0,5,9.831791208529722,9.080092724810408,1.6094379124341003,0,4,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4993.237009179411,1,4,23.880230536865096
10025,28,3.0,10.807626955136197,8.322943172557004,0.06015392281974709,676,11514.84,13.62,265.67,2.0,2,10.604348654156976,10.55157983412959,0.6931471805599453,0,1,1,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11504.032373044864,1,1,31.920198719605093
9993,69,1.0,9.82477059067313,7.340459348477051,0.26620304077465673,710,19031.38,11.85,630.75,2.0,2,10.063562222263338,8.93396216937577,1.6094379124341003,0,6,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19021.55522940933,1,6,85.92786500900162
12434,35,0.0,10.25613750706188,7.771615227668319,0.036331929247390274,713,18862.75,8.03,591.35,2.0,8,10.27166399987522,9.49456321819794,0.6931471805599453,0,1,1,2.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,18852.49386249294,1,1,76.09100330838433
12239,59,0.0,10.228465771003217,7.7439546353318285,0.0168571170664229,778,25116.08,5.02,752.98,1.0,3,10.082316768199629,7.735992636630598,0.6931471805599453,0,1,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25105.851534228997,1,1,97.2345572073118
2180,53,0.0,10.753165506822793,8.268493342142802,0.19638881400539013,731,32236.06,10.1,1041.68,2.0,6,10.584978816057367,9.176588119499648,1.3862943611198906,0,3,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32225.306834493178,1,3,125.98183936253203
2276,55,0.0,9.975010221385627,7.490613150647503,0.12486898204586927,708,10613.92,12.54,239.01,2.0,4,9.990683995733285,8.461989101933899,0.6931471805599453,0,1,1,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10603.944989778614,1,1,31.907935330946774
11319,64,0.0,10.570562281465522,8.085936316869372,0.27535642276114397,818,500.0,9.83,16.09,0.0,5,10.691890820528341,10.207891039631836,1.0986122886681096,0,2,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,489.4294377185345,1,2,1.989874687292808
7695,65,0.0,10.174145406835878,7.689659395490174,0.2183319943169877,643,500.0,11.37,10.96,3.0,2,9.68264073670461,8.496206503396753,1.3862943611198906,0,3,1,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,489.82585459316414,1,3,1.4252906970662205
19503,23,3.0,9.874246674751248,7.389903611861259,0.11154137473290741,850,3356.78,9.97,108.27,0.0,2,10.322572817099386,10.243409190269904,1.3862943611198906,0,4,1,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3346.905753325249,1,4,14.651070661628097
7209,63,3.0,10.482222260703958,7.997622776508652,0.26620304077465673,564,15102.3,15.67,364.62,5.0,9,10.432237570233585,9.963598159916833,1.791759469228055,0,5,1,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15091.817777739296,1,5,45.591047513643076
3597,60,0.0,9.826440187674214,7.34212525387981,0.1972101692877053,746,20423.21,13.85,696.53,1.0,2,9.9933063184525,9.716007915690264,1.3862943611198906,0,3,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20413.383559812326,1,3,94.86762700376592
10193,51,0.0,9.342349731896357,6.858407459351798,0.09075436326846414,694,11479.46,14.07,392.73,2.0,4,9.23545630958602,7.834942428681475,1.0986122886681096,0,2,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11470.117650268103,1,2,57.262564571676485
8419,67,1.0,9.782829513013914,7.298546584856508,0.24216155714997162,699,5118.25,16.02,179.99,2.0,10,10.054609507546234,9.830339273575698,0.6931471805599453,0,1,1,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5108.467170486986,1,1,24.66107435327669
19880,59,0.0,9.91448139814428,7.430120069742313,0.3407487933884732,754,11077.74,12.88,372.61,1.0,7,10.513089523818696,9.495789954275248,1.3862943611198906,0,4,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11067.825518601856,1,4,50.148583939764336
4380,58,4.0,10.47365264324892,7.9890586285276095,0.13453089295760615,682,2672.87,11.6,88.27,2.0,1,10.529069502758649,9.991849100967274,1.0986122886681096,0,2,1,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2662.396347356751,1,2,11.048861211858227
13277,48,2.0,11.266848440372401,8.78208195895037,0.07788653865707122,703,15740.18,9.2,502.0,2.0,6,10.985942342347911,9.926956978314045,0.0,0,2,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15728.913151559627,0,2,57.161844121527515
3063,35,0.0,10.396806932298384,7.912236359252596,0.07973496801885356,623,8989.03,12.0,298.56,3.0,3,10.683727835912723,9.647381017574125,1.791759469228055,0,7,0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8978.633193067702,1,7,37.733958699409044
7189,33,0.0,10.974406564454114,8.489688378294048,0.1856493468866293,573,30994.85,19.15,1138.5,5.0,4,11.34149197743314,10.74891924414162,1.0986122886681096,0,3,1,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30983.875593435543,1,3,134.10386215244978
14754,73,1.0,10.03859301815748,7.554167182644909,0.04783732941416013,519,3185.68,13.8,108.57,5.0,5,10.507898596836666,10.352848645610957,1.0986122886681096,0,3,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3175.6414069818425,1,3,14.372199790525
7269,49,2.0,10.173554383617864,7.689069002403965,0.288181947493432,646,4083.23,16.51,144.58,3.0,6,10.325339329473064,10.20820113687617,1.3862943611198906,0,4,1,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4073.056445616382,1,4,18.803316754576855
15151,60,0.0,10.772429620779548,8.28775486953928,0.1864795669426183,697,10232.62,16.75,363.55,2.0,4,10.373978250644564,9.179107669545084,0.0,0,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10221.847570379221,0,1,43.86592095480376
13079,59,1.0,9.406106971082014,6.922101872689058,0.2405904649179304,705,500.0,12.09,11.14,2.0,6,9.610492055479181,9.293673659747785,0.0,0,0,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,490.593893028918,0,0,1.6093377712270502
18750,53,0.0,9.848908339109123,7.364585012267084,0.13190507087993858,702,23466.12,9.43,750.92,2.0,5,9.903324539250184,6.9984822446150154,1.6094379124341003,0,5,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23456.27109166089,1,5,101.9636542655429
18149,51,1.0,11.016035290222371,8.531309091651648,0.20048886074940359,669,7860.17,9.67,252.41,3.0,6,11.435172118042745,9.949558785665033,1.3862943611198906,0,4,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7849.153964709778,1,4,29.586315217086316
9075,70,1.0,10.660507954846079,8.175859959276703,0.04783732941416013,714,13488.74,8.36,424.93,2.0,2,10.923325537100007,8.650601076414008,1.0986122886681096,0,2,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13478.079492045154,1,2,51.973737578253775
9055,28,0.0,9.525559057792021,7.04145540736998,0.10616019582839063,572,24069.53,16.14,587.12,5.0,5,9.669828279315347,9.242687516186292,1.0986122886681096,0,2,0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24060.004440942208,1,2,83.3804896904534
17511,58,0.0,10.487788148153415,8.003189188617405,0.07973496801885356,727,14487.49,7.77,452.45,2.0,3,10.801987360281727,9.227543545185803,0.6931471805599453,0,2,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14477.002211851846,1,2,56.53371291578367
1951,53,0.0,11.068285286667127,8.583550058360592,0.29713723122253605,700,9392.33,11.44,309.45,2.0,2,11.01211238134349,9.253802079386718,1.3862943611198906,0,4,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9381.261714713333,1,4,36.05151690105051
19826,75,1.0,11.567651690102384,9.082848987436632,0.12575120530556033,780,27463.1,11.61,907.06,1.0,5,11.439160833868222,11.010422280103235,0.0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27451.532348309895,0,0,99.8651415711791
12905,23,2.0,9.952367712655803,7.467982308642697,0.19967019512856762,648,13722.16,15.23,477.23,3.0,3,10.362371461208978,10.134949212263802,1.0986122886681096,0,2,1,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13712.207632287344,1,2,63.90347222002677
7015,48,0.0,9.712121214754935,7.227880339923286,0.19227188764712272,608,28652.54,11.47,944.44,4.0,3,9.950897717325228,8.963447013490866,1.3862943611198906,0,3,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28642.827878785247,1,3,130.6662473067483
5469,69,1.0,10.875792955536939,8.39109467780613,0.0760346862759976,600,12855.21,19.16,334.6,4.0,8,10.80536754671618,8.760012303130441,1.0986122886681096,0,2,0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12844.334207044461,1,2,39.875607754134165
14497,47,1.0,10.451315565408368,7.966725432377803,0.19227188764712272,657,12600.25,13.78,429.3,3.0,5,10.767376164977078,9.294057244708046,1.9459101490553132,0,8,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12589.798684434592,1,8,53.886631796706496
12298,44,1.0,11.334513854364596,8.849739158891909,0.09893994785490356,600,4732.24,15.02,112.63,4.0,2,11.440124100371417,11.27325928876585,1.6094379124341003,0,4,1,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4720.905486145635,1,4,12.726928780362222
3247,52,1.0,10.335646196880365,7.851096816332606,0.01587334915629015,669,20914.76,11.89,693.57,3.0,3,10.636986056868228,7.92900764697225,0.6931471805599453,0,2,1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20904.42435380312,1,2,88.34052314285172
17164,37,1.0,9.532507925583637,7.048395096781448,0.05164323315183845,722,3159.76,12.69,105.99,2.0,5,10.137737993354406,9.762360528861306,0.0,0,0,1,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3150.2274920744167,0,0,15.037465769817425
7321,24,0.0,9.668561737153283,7.184348597823393,0.1362776182925478,636,18007.3,13.42,610.39,3.0,8,10.32511894589324,9.587998422641586,0.6931471805599453,0,2,1,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17997.631438262844,1,2,84.96107777745178
7358,61,1.0,10.571736836936472,8.087111567822243,0.17898265552844,758,13736.89,12.06,456.66,1.0,5,10.770252479723704,9.25443859379798,0.0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13726.318263163063,0,0,56.467627059456134
13429,45,0.0,9.890557822678396,7.40620665658437,0.33789978861239833,672,19509.31,16.81,693.72,2.0,4,10.028239140224647,9.964857308435903,0.6931471805599453,0,2,0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19499.419442177325,1,2,93.66738361037486
11715,28,0.0,10.677625606502993,8.192971608173508,0.22474227267790678,692,11593.35,12.2,259.06,2.0,8,10.913220721067797,10.047987816531212,1.0986122886681096,0,4,1,4.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11582.672374393498,1,4,31.61978490704831
956,50,1.0,11.214629530910763,8.72987096705842,0.04114194333117518,629,10715.84,13.49,246.51,3.0,4,11.395236037432468,10.653985767272422,1.0986122886681096,0,3,0,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,10704.62537046909,1,3,28.237530764221933
3085,44,1.0,10.040488730985407,7.556061985068928,0.10616019582839063,692,28303.81,10.76,923.42,2.0,3,9.999419811536335,8.302052531370624,0.6931471805599453,0,2,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28293.769511269016,1,2,122.2091615744701
